Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
1.2,0.525047,-1288.613159,-0.00692,0.000001,0.000035,2.335527,0.118977,0.000348,-1288.613159,0.000374,0
1.21,0.520576,-1288.568726,-0.00692,0.000002,0.000053,2.31564,0.117964,0.00053,-1288.568726,0.000391,0
1.22,0.53212,-1288.613159,-0.006907,0.000002,0.000062,2.366987,0.12058,0.000621,-1288.613159,0.000409,0
1.23,0.525795,-1288.657593,-0.00692,0.000003,0.00007,2.338853,0.119147,0.000696,-1288.657593,0.000425,0
1.24,0.521324,-1288.568726,-0.00692,0.000003,0.000079,2.318966,0.118134,0.000787,-1288.568726,0.000435,0
1.25,0.520576,-1288.702148,-0.006907,0.000003,0.000079,2.31564,0.117964,0.000787,-1288.702148,0.000451,0
1.26,0.515739,-1288.613159,-0.00692,0.000003,0.000079,2.294124,0.116868,0.000787,-1288.613159,0.000469,0
1.27,0.526909,-1288.568726,-0.006907,0.000003,0.000079,2.343808,0.119399,0.000787,-1288.568726,0.000486,0
1.28,0.541061,-1288.702148,-0.006924,0.000003,0.000088,2.406761,0.122606,0.000878,-1288.702148,0.000504,0
1.29,0.529892,-1288.657593,-0.006916,0.000004,0.000104,2.357077,0.120075,0.001045,-1288.657593,0.000521,0
1.3,0.52095,-1288.613159,-0.006894,0.000005,0.00013,2.317303,0.118049,0.001302,-1288.613159,0.000539,0
1.31,0.519089,-1288.613159,-0.00692,0.000006,0.000157,2.309022,0.117627,0.001575,-1288.613159,0.000556,0
1.32,0.519089,-1288.613159,-0.006907,0.000006,0.000165,2.309022,0.117627,0.00165,-1288.613159,0.000574,0
1.33,0.508293,-1288.613159,-0.00692,0.000007,0.000183,2.261001,0.115181,0.001832,-1288.613159,0.00059,0
1.34,0.519463,-1288.568726,-0.006907,0.000008,0.000209,2.310685,0.117712,0.002089,-1288.568726,0.000607,0
1.35,0.501587,-1288.613159,-0.006911,0.000009,0.000226,2.23117,0.113661,0.002256,-1288.613159,0.000625,0
1.36,0.505684,-1288.613159,-0.006898,0.00001,0.000253,2.249394,0.11459,0.002528,-1288.613159,0.000634,0
1.37,0.501587,-1288.613159,-0.006907,0.00001,0.00026,2.23117,0.113661,0.002604,-1288.613159,0.000651,0
1.38,0.501213,-1288.657593,-0.006907,0.000011,0.000279,2.229507,0.113577,0.002786,-1288.657593,0.000669,0
1.39,0.496376,-1288.613159,-0.006911,0.000012,0.000295,2.207991,0.11248,0.002952,-1288.613159,0.000686,0
1.4,0.513878,-1288.657593,-0.006916,0.000012,0.000304,2.285843,0.116446,0.003043,-1288.657593,0.000702,0
1.41,0.500099,-1288.568726,-0.006911,0.000013,0.000321,2.224552,0.113324,0.00321,-1288.568726,0.000721,0
1.42,0.519836,-1288.568726,-0.00689,0.000013,0.00033,2.312348,0.117797,0.0033,-1288.568726,0.000737,0
1.43,0.510895,-1288.613159,-0.00692,0.000013,0.000339,2.272573,0.11577,0.003391,-1288.613159,0.000755,0
1.44,0.509407,-1288.568726,-0.006907,0.000014,0.000348,2.265956,0.115433,0.003482,-1288.568726,0.000772,0
1.45,0.523933,-1288.613159,-0.006903,0.000014,0.000365,2.330572,0.118725,0.003649,-1288.613159,0.00079,0
1.46,0.53138,-1288.657593,-0.006916,0.000015,0.000383,2.363695,0.120412,0.00383,-1288.657593,0.000807,0
1.47,0.525421,-1288.613159,-0.00689,0.000016,0.0004,2.33719,0.119062,0.003997,-1288.613159,0.000825,0
1.48,0.53138,-1288.613159,-0.006924,0.000016,0.000416,2.363695,0.120412,0.004163,-1288.613159,0.000842,0
1.49,0.516113,-1288.613159,-0.006916,0.000017,0.000435,2.295787,0.116953,0.004345,-1288.613159,0.000851,0
1.5,0.535103,-1288.657593,-0.006924,0.000018,0.000451,2.380256,0.121256,0.004512,-1288.657593,0.000867,0
1.51,0.526909,-1288.613159,-0.006911,0.000018,0.000469,2.343808,0.119399,0.004693,-1288.613159,0.000886,0
1.52,0.536591,-1288.613159,-0.006916,0.000019,0.000486,2.386874,0.121593,0.00486,-1288.613159,0.000902,0
1.53,0.523933,-1288.702148,-0.00692,0.00002,0.000512,2.330572,0.118725,0.005117,-1288.702148,0.00092,0
1.54,0.520576,-1288.613159,-0.006907,0.000021,0.000521,2.31564,0.117964,0.005208,-1288.613159,0.000937,0
1.55,0.521324,-1288.657593,-0.006911,0.000021,0.00053,2.318966,0.118134,0.005299,-1288.657593,0.000955,0
1.56,0.552979,-1288.568726,-0.00692,0.000022,0.000547,2.459771,0.125307,0.005465,-1288.568726,0.000972,0
1.57,0.526909,-1288.568726,-0.00692,0.000022,0.000556,2.343808,0.119399,0.005556,-1288.568726,0.000989,0
1.58,0.506432,-1288.613159,-0.006907,0.000022,0.000556,2.25272,0.114759,0.005556,-1288.613159,0.001007,0
1.59,0.516853,-1288.613159,-0.006924,0.000023,0.000574,2.299078,0.117121,0.005738,-1288.613159,0.001023,0
1.6,0.514618,-1288.702148,-0.006916,0.000023,0.000581,2.289135,0.116614,0.005814,-1288.702148,0.001042,0
1.61,0.491905,-1288.613159,-0.006911,0.000023,0.00059,2.188104,0.111467,0.005904,-1288.613159,0.001058,0
1.62,0.472542,-1288.568726,-0.00692,0.000024,0.0006,2.101971,0.10708,0.005995,-1288.568726,0.001067,0
1.63,0.47403,-1288.702148,-0.006911,0.000024,0.000616,2.108589,0.107417,0.006162,-1288.702148,0.001084,0
1.64,0.477013,-1288.657593,-0.00692,0.000025,0.000642,2.121858,0.108093,0.006419,-1288.657593,0.001102,0
1.65,0.493027,-1288.657593,-0.006911,0.000026,0.000669,2.193092,0.111721,0.006692,-1288.657593,0.001119,0
1.66,0.498611,-1288.613159,-0.006929,0.000027,0.000686,2.217935,0.112987,0.006858,-1288.613159,0.001137,0
1.67,0.485207,-1288.568726,-0.006911,0.000028,0.000712,2.158307,0.109949,0.007116,-1288.568726,0.001154,0
1.68,0.482224,-1288.657593,-0.006903,0.000029,0.00073,2.145037,0.109273,0.007297,-1288.657593,0.001172,0
1.69,0.459885,-1288.568726,-0.006916,0.000029,0.000737,2.045669,0.104211,0.007373,-1288.568726,0.001188,0
1.7,0.474403,-1288.568726,-0.006911,0.00003,0.000765,2.110252,0.107501,0.007645,-1288.568726,0.001207,0
1.71,0.47403,-1288.613159,-0.006907,0.000031,0.00079,2.108589,0.107417,0.007903,-1288.613159,0.001223,0
1.72,0.494888,-1288.613159,-0.00692,0.000032,0.000816,2.201373,0.112143,0.00816,-1288.613159,0.001241,0
1.73,0.512016,-1288.613159,-0.006924,0.000033,0.000833,2.277562,0.116025,0.008327,-1288.613159,0.001258,0
1.74,0.509033,-1288.568726,-0.006907,0.000034,0.00086,2.264293,0.115349,0.008599,-1288.568726,0.001276,0
1.75,0.511269,-1288.657593,-0.006907,0.000034,0.00086,2.274236,0.115855,0.008599,-1288.657593,0.001284,0
1.76,0.485573,-1288.657593,-0.006907,0.000034,0.000867,2.159936,0.110032,0.008675,-1288.657593,0.001302,0
1.77,0.486694,-1288.657593,-0.006916,0.000035,0.000886,2.164925,0.110287,0.008857,-1288.657593,0.001319,0
1.78,0.473289,-1288.702148,-0.006911,0.000036,0.000911,2.105297,0.107249,0.009114,-1288.702148,0.001337,0
1.79,0.494514,-1288.52417,-0.006916,0.000037,0.000928,2.19971,0.112059,0.009281,-1288.52417,0.001353,0
1.8,0.500473,-1288.568726,-0.006903,0.000037,0.000946,2.226215,0.113409,0.009462,-1288.568726,0.001372,0
1.81,0.512016,-1288.657593,-0.006916,0.000038,0.000955,2.277562,0.116025,0.009553,-1288.657593,0.001388,0
1.82,0.500473,-1288.613159,-0.006907,0.000038,0.000972,2.226215,0.113409,0.00972,-1288.613159,0.001405,0
1.83,0.484459,-1288.657593,-0.006903,0.000039,0.000989,2.154981,0.10978,0.009886,-1288.657593,0.001423,0
1.84,0.499352,-1288.657593,-0.006911,0.00004,0.001007,2.221226,0.113155,0.010068,-1288.657593,0.00144,0
1.85,0.495255,-1288.702148,-0.006929,0.00004,0.001023,2.203002,0.112226,0.010234,-1288.702148,0.001458,0
1.86,0.500473,-1288.613159,-0.006911,0.000041,0.001033,2.226215,0.113409,0.010325,-1288.613159,0.001475,0
1.87,0.47403,-1288.613159,-0.006916,0.000041,0.001042,2.108589,0.107417,0.010416,-1288.613159,0.001493,0
1.88,0.453178,-1288.613159,-0.006916,0.000042,0.001058,2.015838,0.102692,0.010583,-1288.613159,0.0015,0
1.89,0.464722,-1288.613159,-0.006924,0.000042,0.001067,2.067185,0.105307,0.010673,-1288.613159,0.001518,0
1.9,0.455414,-1288.657593,-0.006933,0.000043,0.001084,2.025782,0.103198,0.01084,-1288.657593,0.001535,0
1.91,0.457649,-1288.613159,-0.006907,0.000043,0.001084,2.035725,0.103705,0.01084,-1288.613159,0.001553,0
1.92,0.480736,-1288.613159,-0.006907,0.000043,0.001084,2.13842,0.108936,0.01084,-1288.613159,0.00157,0
1.93,0.493393,-1288.657593,-0.006911,0.000043,0.001093,2.194721,0.111804,0.010931,-1288.657593,0.001588,0
1.94,0.485573,-1288.613159,-0.006911,0.000043,0.001102,2.159936,0.110032,0.011022,-1288.613159,0.001605,0
1.95,0.46994,-1288.702148,-0.006916,0.000044,0.001128,2.090398,0.10649,0.011279,-1288.702148,0.001623,0
1.96,0.46286,-1288.657593,-0.00692,0.000045,0.001154,2.058905,0.104886,0.011536,-1288.657593,0.00164,0
1.97,0.477386,-1288.613159,-0.006916,0.000046,0.001163,2.123521,0.108177,0.011627,-1288.613159,0.001658,0
1.98,0.482597,-1288.613159,-0.006924,0.000046,0.001172,2.1467,0.109358,0.011718,-1288.613159,0.001674,0
1.99,0.47068,-1288.568726,-0.00692,0.000047,0.001188,2.09369,0.106658,0.011885,-1288.568726,0.001691,0
2,0.475525,-1288.657593,-0.006924,0.000047,0.001198,2.11524,0.107755,0.011975,-1288.657593,0.0017,0
2.01,0.4785,-1288.613159,-0.006916,0.000048,0.001214,2.128476,0.10843,0.012142,-1288.613159,0.001718,0
2.02,0.458023,-1288.568726,-0.006911,0.000049,0.001232,2.037388,0.10379,0.012324,-1288.568726,0.001735,0
2.03,0.465469,-1288.657593,-0.006929,0.000049,0.001241,2.070511,0.105477,0.012414,-1288.657593,0.001753,0
2.04,0.448715,-1288.568726,-0.00692,0.000049,0.001249,1.995985,0.10168,0.01249,-1288.568726,0.00177,0
2.05,0.453552,-1288.702148,-0.006903,0.00005,0.001258,2.017501,0.102776,0.012581,-1288.702148,0.001786,0
2.06,0.45504,-1288.657593,-0.00692,0.00005,0.001258,2.024119,0.103114,0.012581,-1288.657593,0.001805,0
2.07,0.466583,-1288.657593,-0.006911,0.00005,0.001267,2.075466,0.105729,0.012672,-1288.657593,0.001821,0
2.08,0.456902,-1288.613159,-0.006911,0.00005,0.001276,2.0324,0.103535,0.012763,-1288.613159,0.001839,0
2.09,0.457275,-1288.568726,-0.006898,0.00005,0.001276,2.034063,0.10362,0.012763,-1288.568726,0.001856,0
2.1,0.460999,-1288.702148,-0.006911,0.000051,0.001284,2.050624,0.104464,0.012838,-1288.702148,0.001874,0
2.11,0.48111,-1288.657593,-0.006916,0.000051,0.001302,2.140082,0.109021,0.01302,-1288.657593,0.001891,0
2.12,0.480362,-1288.657593,-0.006916,0.000052,0.001328,2.136757,0.108852,0.013277,-1288.657593,0.001909,0
2.13,0.481483,-1288.657593,-0.00692,0.000053,0.001344,2.141745,0.109106,0.013444,-1288.657593,0.001917,0
2.14,0.479622,-1288.613159,-0.006924,0.000054,0.001372,2.133465,0.108684,0.013716,-1288.613159,0.001935,0
2.15,0.477386,-1288.613159,-0.006911,0.000055,0.001388,2.123521,0.108177,0.013883,-1288.613159,0.001951,0
2.16,0.47403,-1288.568726,-0.006911,0.000056,0.001414,2.108589,0.107417,0.01414,-1288.568726,0.00197,0
2.17,0.463982,-1288.613159,-0.006911,0.000056,0.001423,2.063893,0.10514,0.014231,-1288.613159,0.001986,0
2.18,0.466217,-1288.657593,-0.006924,0.000057,0.00144,2.073837,0.105646,0.014398,-1288.657593,0.002004,0
2.19,0.484459,-1288.52417,-0.006911,0.000057,0.00144,2.154981,0.10978,0.014398,-1288.52417,0.002021,0
2.2,0.493393,-1288.657593,-0.00692,0.000057,0.001449,2.194721,0.111804,0.014489,-1288.657593,0.002039,0
2.21,0.479988,-1288.657593,-0.006937,0.000058,0.001475,2.135094,0.108767,0.014746,-1288.657593,0.002056,0
2.22,0.482224,-1288.568726,-0.006898,0.000059,0.0015,2.145037,0.109273,0.015003,-1288.568726,0.002074,0
2.23,0.470306,-1288.613159,-0.00689,0.00006,0.001518,2.092027,0.106573,0.015185,-1288.613159,0.002091,0
2.24,0.465843,-1288.613159,-0.006894,0.000061,0.001544,2.072174,0.105562,0.015442,-1288.613159,0.002107,0
2.25,0.464722,-1288.657593,-0.006911,0.000062,0.00157,2.067185,0.105307,0.0157,-1288.657593,0.002126,0
2.26,0.465843,-1288.657593,-0.00692,0.000063,0.001588,2.072174,0.105562,0.015881,-1288.657593,0.002135,0
2.27,0.459885,-1288.613159,-0.006903,0.000063,0.001605,2.045669,0.104211,0.016048,-1288.613159,0.002151,0
2.28,0.464348,-1288.702148,-0.006916,0.000064,0.001614,2.065522,0.105223,0.016139,-1288.702148,0.00217,0
2.29,0.465096,-1288.657593,-0.00692,0.000065,0.00164,2.068848,0.105392,0.016396,-1288.657593,0.002186,0
2.3,0.464722,-1288.613159,-0.006924,0.000065,0.001658,2.067185,0.105307,0.016578,-1288.613159,0.002203,0
2.31,0.464348,-1288.613159,-0.00692,0.000066,0.001674,2.065522,0.105223,0.016744,-1288.613159,0.002221,0
2.32,0.472168,-1288.568726,-0.006907,0.000066,0.001674,2.100308,0.106995,0.016744,-1288.568726,0.002238,0
2.33,0.47776,-1288.657593,-0.00692,0.000066,0.001674,2.125184,0.108262,0.016744,-1288.657593,0.002256,0
2.34,0.497124,-1288.568726,-0.006907,0.000066,0.001674,2.211317,0.11265,0.016744,-1288.568726,0.002272,0
2.35,0.503448,-1288.657593,-0.006911,0.000066,0.001684,2.239451,0.114083,0.016835,-1288.657593,0.002291,0
2.36,0.485207,-1288.613159,-0.006924,0.000067,0.0017,2.158307,0.109949,0.017002,-1288.613159,0.002307,0
2.37,0.484833,-1288.613159,-0.006916,0.000068,0.001718,2.156644,0.109865,0.017183,-1288.613159,0.002325,0
2.38,0.490791,-1288.613159,-0.006903,0.000068,0.001735,2.183149,0.111215,0.01735,-1288.613159,0.002342,0
2.39,0.480362,-1288.568726,-0.006924,0.000069,0.001744,2.136757,0.108852,0.017441,-1288.568726,0.002351,0
2.4,0.495255,-1288.657593,-0.006907,0.00007,0.001779,2.203002,0.112226,0.017789,-1288.657593,0.002368,0
2.41,0.486694,-1288.613159,-0.006898,0.000071,0.001814,2.164925,0.110287,0.018137,-1288.613159,0.002386,0
2.42,0.478874,-1288.613159,-0.006903,0.000072,0.00183,2.130139,0.108514,0.018304,-1288.613159,0.002403,0
