Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
1.020000,-0.045052,-795.675232,-0.012344,-0.007368,-0.187148,-0.200399,-0.010209,-1.871479,-795.675232,-0.185838,0.000000
1.030000,-0.030907,-795.586304,-0.012348,-0.007363,-0.187009,-0.137480,-0.007004,-1.870086,-795.586304,-0.185664,0.000000
1.040000,-0.018616,-795.675232,-0.012335,-0.007359,-0.186913,-0.082807,-0.004218,-1.869133,-795.675232,-0.185492,0.000000
1.050000,-0.015633,-795.675232,-0.012327,-0.007354,-0.186783,-0.069537,-0.003542,-1.867831,-795.675232,-0.185334,0.000000
1.060000,-0.020851,-795.630798,-0.012340,-0.007346,-0.186583,-0.092750,-0.004725,-1.865832,-795.630798,-0.185162,0.000000
1.070000,-0.011543,-795.764221,-0.012348,-0.007337,-0.186358,-0.051347,-0.002616,-1.863576,-795.764221,-0.185006,0.000000
1.080000,0.008194,-795.630798,-0.012305,-0.007327,-0.186115,0.036449,0.001857,-1.861154,-795.630798,-0.184832,0.000000
1.090000,-0.009682,-795.719727,-0.012292,-0.007320,-0.185925,-0.043066,-0.002194,-1.859246,-795.719727,-0.184659,0.000000
1.100000,-0.024200,-795.719727,-0.012314,-0.007313,-0.185743,-0.107649,-0.005484,-1.857430,-795.719727,-0.184503,0.000000
1.110000,-0.016006,-795.675232,-0.012284,-0.007307,-0.185595,-0.071200,-0.003627,-1.855946,-795.675232,-0.184329,0.000000
1.120000,-0.021965,-795.719727,-0.012284,-0.007301,-0.185439,-0.097705,-0.004977,-1.854387,-795.719727,-0.184173,0.000000
1.130000,-0.025688,-795.630798,-0.012275,-0.007294,-0.185266,-0.114267,-0.005821,-1.852661,-795.630798,-0.183999,0.000000
1.140000,-0.032768,-795.675232,-0.012271,-0.007288,-0.185110,-0.145760,-0.007425,-1.851101,-795.675232,-0.183826,0.000000
1.150000,-0.033134,-795.675232,-0.012258,-0.007281,-0.184945,-0.147389,-0.007508,-1.849451,-795.675232,-0.183670,0.000000
1.160000,-0.057343,-795.630798,-0.012249,-0.007275,-0.184780,-0.255072,-0.012994,-1.847801,-795.630798,-0.183496,0.000000
1.170000,-0.071495,-795.719727,-0.012249,-0.007268,-0.184615,-0.318026,-0.016201,-1.846151,-795.719727,-0.183340,0.000000
1.180000,-0.072983,-795.630798,-0.012236,-0.007262,-0.184450,-0.324644,-0.016538,-1.844500,-795.630798,-0.183166,0.000000
1.190000,-0.081177,-795.764221,-0.012232,-0.007256,-0.184294,-0.361092,-0.018395,-1.842941,-795.764221,-0.182994,0.000000
1.200000,-0.076706,-795.675232,-0.012240,-0.007249,-0.184122,-0.341205,-0.017382,-1.841215,-795.675232,-0.182838,0.000000
1.210000,-0.061440,-795.675232,-0.012227,-0.007242,-0.183947,-0.273297,-0.013922,-1.839474,-795.675232,-0.182664,0.000000
1.220000,-0.047287,-795.764221,-0.012215,-0.007237,-0.183817,-0.210343,-0.010715,-1.838172,-795.764221,-0.182508,0.000000
1.230000,-0.037231,-795.675232,-0.012206,-0.007232,-0.183705,-0.165614,-0.008437,-1.837052,-795.675232,-0.182335,0.000000
1.240000,-0.032394,-795.719727,-0.012210,-0.007226,-0.183540,-0.144098,-0.007341,-1.835402,-795.719727,-0.182161,0.000000
1.250000,-0.017128,-795.630798,-0.012193,-0.007218,-0.183340,-0.076189,-0.003881,-1.833403,-795.630798,-0.182005,0.000000
1.260000,-0.008934,-795.764221,-0.012176,-0.007210,-0.183133,-0.039741,-0.002024,-1.831329,-795.764221,-0.181831,0.000000
1.270000,-0.004837,-795.675232,-0.012176,-0.007201,-0.182915,-0.021516,-0.001096,-1.829149,-795.675232,-0.181658,0.000000
1.280000,-0.026062,-795.719727,-0.012150,-0.007194,-0.182724,-0.115930,-0.005906,-1.827241,-795.719727,-0.181502,0.000000
1.290000,-0.048035,-795.719727,-0.012150,-0.007186,-0.182526,-0.213669,-0.010885,-1.825258,-795.719727,-0.181328,0.000000
1.300000,-0.032394,-795.630798,-0.012146,-0.007179,-0.182352,-0.144098,-0.007341,-1.823517,-795.630798,-0.181172,0.000000
1.310000,-0.028297,-795.675232,-0.012133,-0.007174,-0.182212,-0.125873,-0.006412,-1.822124,-795.675232,-0.180998,0.000000
1.320000,-0.036865,-795.719727,-0.012146,-0.007169,-0.182082,-0.163985,-0.008354,-1.820822,-795.719727,-0.180826,0.000000
1.330000,-0.038727,-795.719727,-0.012128,-0.007164,-0.181970,-0.172265,-0.008776,-1.819702,-795.719727,-0.180670,0.000000
1.340000,-0.052872,-795.719727,-0.012120,-0.007158,-0.181805,-0.235185,-0.011981,-1.818052,-795.719727,-0.180496,0.000000
1.350000,-0.058090,-795.630798,-0.012120,-0.007152,-0.181649,-0.258398,-0.013163,-1.816492,-795.630798,-0.180340,0.000000
1.360000,-0.090858,-795.630798,-0.012115,-0.007147,-0.181528,-0.404159,-0.020589,-1.815281,-795.630798,-0.180166,0.000000
1.370000,-0.090485,-795.675232,-0.012120,-0.007142,-0.181398,-0.402496,-0.020504,-1.813979,-795.675232,-0.179993,0.000000
1.380000,-0.091599,-795.630798,-0.012115,-0.007136,-0.181251,-0.407451,-0.020757,-1.812510,-795.630798,-0.179837,0.000000
1.390000,-0.091599,-795.719727,-0.012102,-0.007129,-0.181086,-0.407451,-0.020757,-1.810860,-795.719727,-0.179663,0.000000
1.400000,-0.085274,-795.719727,-0.012094,-0.007122,-0.180903,-0.379317,-0.019323,-1.809028,-795.719727,-0.179507,0.000000
1.410000,-0.053993,-795.719727,-0.012085,-0.007117,-0.180773,-0.240174,-0.012235,-1.807726,-795.719727,-0.179334,0.000000
1.420000,-0.052872,-795.719727,-0.012089,-0.007112,-0.180635,-0.235185,-0.011981,-1.806349,-795.719727,-0.179160,0.000000
1.430000,-0.073723,-795.675232,-0.012077,-0.007106,-0.180487,-0.327936,-0.016706,-1.804865,-795.675232,-0.179004,0.000000
1.440000,-0.048409,-795.764221,-0.012068,-0.007097,-0.180270,-0.215332,-0.010970,-1.802700,-795.764221,-0.178830,0.000000
1.450000,-0.034256,-795.675232,-0.012055,-0.007088,-0.180028,-0.152378,-0.007763,-1.800278,-795.675232,-0.178674,0.000000
1.460000,-0.012657,-795.675232,-0.012042,-0.007078,-0.179784,-0.056302,-0.002868,-1.797840,-795.675232,-0.178502,0.000000
1.470000,-0.012657,-795.764221,-0.012038,-0.007070,-0.179586,-0.056302,-0.002868,-1.795857,-795.764221,-0.178328,0.000000
1.480000,-0.032768,-795.675232,-0.012025,-0.007064,-0.179430,-0.145760,-0.007425,-1.794298,-795.675232,-0.178172,0.000000
1.490000,-0.037231,-795.719727,-0.012021,-0.007059,-0.179290,-0.165614,-0.008437,-1.792905,-795.719727,-0.177998,0.000000
1.500000,-0.046913,-795.675232,-0.012029,-0.007054,-0.179160,-0.208680,-0.010631,-1.791603,-795.675232,-0.177842,0.000000
1.510000,-0.050270,-795.719727,-0.012021,-0.007048,-0.179021,-0.223612,-0.011391,-1.790210,-795.719727,-0.177669,0.000000
1.520000,-0.053993,-795.719727,-0.012021,-0.007042,-0.178874,-0.240174,-0.012235,-1.788741,-795.719727,-0.177495,0.000000
1.530000,-0.048775,-795.630798,-0.012008,-0.007034,-0.178674,-0.216961,-0.011053,-1.786743,-795.630798,-0.177339,0.000000
1.540000,-0.048035,-795.764221,-0.011995,-0.007027,-0.178484,-0.213669,-0.010885,-1.784835,-795.764221,-0.177166,0.000000
1.550000,-0.089363,-795.675232,-0.011995,-0.007019,-0.178293,-0.397507,-0.020250,-1.782928,-795.675232,-0.177009,0.000000
1.560000,-0.116920,-795.630798,-0.011964,-0.007013,-0.178137,-0.520088,-0.026495,-1.781368,-795.630798,-0.176836,0.000000
1.570000,-0.114685,-795.719727,-0.011969,-0.007010,-0.178041,-0.510145,-0.025988,-1.780415,-795.719727,-0.176662,0.000000
1.580000,-0.111336,-795.719727,-0.011969,-0.007006,-0.177946,-0.495246,-0.025229,-1.779461,-795.719727,-0.176506,0.000000
1.590000,-0.100166,-795.764221,-0.011973,-0.007003,-0.177886,-0.445562,-0.022698,-1.778855,-795.764221,-0.176334,0.000000
1.600000,-0.115433,-795.719727,-0.011960,-0.006999,-0.177773,-0.513470,-0.026157,-1.777735,-795.719727,-0.176178,0.000000
1.610000,-0.106865,-795.675232,-0.011956,-0.006994,-0.177651,-0.475359,-0.024216,-1.776509,-795.675232,-0.176004,0.000000
1.620000,-0.086388,-795.719727,-0.011956,-0.006989,-0.177521,-0.384271,-0.019576,-1.775207,-795.719727,-0.175830,0.000000
1.630000,-0.087135,-795.719727,-0.011934,-0.006983,-0.177365,-0.387597,-0.019745,-1.773647,-795.719727,-0.175674,0.000000
1.640000,-0.064789,-795.764221,-0.011930,-0.006974,-0.177132,-0.288195,-0.014681,-1.771316,-795.764221,-0.175501,0.000000
1.650000,-0.049896,-795.630798,-0.011934,-0.006962,-0.176845,-0.221950,-0.011307,-1.768454,-795.630798,-0.175327,0.000000
1.660000,-0.024200,-795.630798,-0.011913,-0.006951,-0.176559,-0.107649,-0.005484,-1.765593,-795.630798,-0.175171,0.000000
1.670000,0.008942,-795.719727,-0.011908,-0.006942,-0.176316,0.039774,0.002026,-1.763155,-795.719727,-0.174997,0.000000
1.680000,-0.012283,-795.675232,-0.011904,-0.006933,-0.176108,-0.054639,-0.002783,-1.761081,-795.675232,-0.174841,0.000000
1.690000,-0.037979,-795.719727,-0.011883,-0.006926,-0.175908,-0.168940,-0.008606,-1.759083,-795.719727,-0.174668,0.000000
1.700000,-0.035744,-795.675232,-0.011891,-0.006918,-0.175727,-0.158996,-0.008100,-1.757266,-795.675232,-0.174494,0.000000
1.710000,-0.036491,-795.719727,-0.011883,-0.006912,-0.175562,-0.162322,-0.008269,-1.755616,-795.719727,-0.174338,0.000000
1.720000,-0.036865,-795.764221,-0.011870,-0.006906,-0.175422,-0.163985,-0.008354,-1.754223,-795.764221,-0.174166,0.000000
1.730000,-0.028671,-795.675232,-0.011870,-0.006901,-0.175285,-0.127536,-0.006497,-1.752845,-795.675232,-0.174008,0.000000
1.740000,-0.063675,-795.675232,-0.011857,-0.006894,-0.175120,-0.283240,-0.014429,-1.751195,-795.675232,-0.173836,0.000000
1.750000,-0.080803,-795.675232,-0.011870,-0.006890,-0.174997,-0.359429,-0.018310,-1.749969,-795.675232,-0.173662,0.000000
1.760000,-0.064415,-795.675232,-0.011844,-0.006887,-0.174920,-0.286532,-0.014597,-1.749197,-795.675232,-0.173506,0.000000
1.770000,-0.069633,-795.764221,-0.011857,-0.006883,-0.174824,-0.309745,-0.015779,-1.748243,-795.764221,-0.173333,0.000000
1.780000,-0.081177,-795.630798,-0.011861,-0.006878,-0.174703,-0.361092,-0.018395,-1.747032,-795.630798,-0.173177,0.000000
1.790000,-0.083405,-795.719727,-0.011839,-0.006874,-0.174599,-0.371002,-0.018900,-1.745987,-795.719727,-0.173003,0.000000
1.800000,-0.076332,-795.675232,-0.011844,-0.006870,-0.174494,-0.339542,-0.017297,-1.744943,-795.675232,-0.172829,0.000000
1.810000,-0.066277,-795.675232,-0.011826,-0.006863,-0.174329,-0.294813,-0.015018,-1.743292,-795.675232,-0.172673,0.000000
1.820000,-0.064789,-795.764221,-0.011831,-0.006856,-0.174131,-0.288195,-0.014681,-1.741309,-795.764221,-0.172500,0.000000
1.830000,-0.044312,-795.675232,-0.011796,-0.006847,-0.173905,-0.197107,-0.010041,-1.739053,-795.675232,-0.172344,0.000000
1.840000,-0.021591,-795.719727,-0.011818,-0.006838,-0.173680,-0.096042,-0.004893,-1.736797,-795.719727,-0.172170,0.000000
1.850000,-0.006325,-795.719727,-0.011796,-0.006828,-0.173428,-0.028134,-0.001433,-1.734284,-795.719727,-0.171998,0.000000
1.860000,0.036125,-795.719727,-0.011775,-0.006818,-0.173177,0.160693,0.008186,-1.731771,-795.719727,-0.171840,0.000000
1.870000,0.023087,-795.764221,-0.011783,-0.006809,-0.172959,0.102694,0.005231,-1.729591,-795.764221,-0.171668,0.000000
1.880000,0.004097,-795.675232,-0.011762,-0.006804,-0.172812,0.018224,0.000928,-1.728122,-795.675232,-0.171512,0.000000
1.890000,-0.011169,-795.719727,-0.011762,-0.006800,-0.172726,-0.049684,-0.002531,-1.727260,-795.719727,-0.171338,0.000000
1.900000,-0.006699,-795.719727,-0.011762,-0.006797,-0.172656,-0.029797,-0.001518,-1.726563,-795.719727,-0.171165,0.000000
1.910000,0.005219,-795.675232,-0.011766,-0.006794,-0.172578,0.023213,0.001183,-1.725776,-795.675232,-0.171009,0.000000
1.920000,-0.007072,-795.808716,-0.011745,-0.006789,-0.172447,-0.031460,-0.001603,-1.724474,-795.808716,-0.170835,0.000000
1.930000,0.011177,-795.675232,-0.011758,-0.006783,-0.172284,0.049718,0.002533,-1.722839,-795.675232,-0.170679,0.000000
1.940000,0.007820,-795.719727,-0.011740,-0.006775,-0.172084,0.034786,0.001772,-1.720840,-795.719727,-0.170505,0.000000
1.950000,-0.012283,-795.675232,-0.011736,-0.006767,-0.171884,-0.054639,-0.002783,-1.718842,-795.675232,-0.170332,0.000000
1.960000,-0.027184,-795.719727,-0.011719,-0.006759,-0.171684,-0.120918,-0.006160,-1.716843,-795.719727,-0.170176,0.000000
1.970000,-0.029785,-795.719727,-0.011701,-0.006753,-0.171519,-0.132491,-0.006749,-1.715193,-795.719727,-0.170002,0.000000
1.980000,-0.022339,-795.675232,-0.011719,-0.006747,-0.171372,-0.099368,-0.005062,-1.713725,-795.675232,-0.169846,0.000000
1.990000,-0.020103,-795.764221,-0.011706,-0.006741,-0.171226,-0.089425,-0.004556,-1.712256,-795.764221,-0.169672,0.000000
2.000000,-0.014893,-795.719727,-0.011693,-0.006735,-0.171070,-0.066245,-0.003375,-1.710697,-795.719727,-0.169500,0.000000
2.010000,-0.021225,-795.675232,-0.011684,-0.006727,-0.170870,-0.094413,-0.004810,-1.708698,-795.675232,-0.169344,0.000000
2.020000,-0.012657,-795.764221,-0.011671,-0.006718,-0.170644,-0.056302,-0.002868,-1.706443,-795.764221,-0.169170,0.000000
2.030000,-0.001488,-795.675232,-0.011663,-0.006709,-0.170410,-0.006618,-0.000337,-1.704096,-795.675232,-0.168997,0.000000
2.040000,0.010803,-795.719727,-0.011684,-0.006700,-0.170176,0.048055,0.002448,-1.701764,-795.719727,-0.168840,0.000000
2.050000,0.027931,-795.630798,-0.011645,-0.006691,-0.169958,0.124244,0.006329,-1.699584,-795.630798,-0.168667,0.000000
2.060000,0.004097,-795.675232,-0.011637,-0.006683,-0.169760,0.018224,0.000928,-1.697601,-795.675232,-0.168511,0.000000
