Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
1.480000,0.010803,-63.785683,-0.007968,-0.007723,-0.196175,0.048055,0.002448,-1.961751,-63.785683,-0.194805,0.000000
1.490000,0.017876,-63.696720,-0.007946,-0.007717,-0.196010,0.079515,0.004051,-1.960104,-63.696720,-0.194631,0.000000
1.500000,0.013031,-63.652241,-0.007938,-0.007708,-0.195776,0.057965,0.002953,-1.957762,-63.652241,-0.194475,0.000000
1.510000,0.003349,-63.652241,-0.007920,-0.007697,-0.195499,0.014898,0.000759,-1.954987,-63.652241,-0.194302,0.000000
1.520000,0.007446,-63.696720,-0.007938,-0.007687,-0.195256,0.033123,0.001687,-1.952559,-63.696720,-0.194146,0.000000
1.530000,0.000374,-63.696720,-0.007912,-0.007681,-0.195100,0.001663,0.000085,-1.950998,-63.696720,-0.193972,0.000000
1.540000,0.015266,-63.607761,-0.007907,-0.007679,-0.195039,0.067908,0.003459,-1.950391,-63.607761,-0.193799,0.000000
1.550000,0.012291,-63.696720,-0.007912,-0.007676,-0.194970,0.054673,0.002785,-1.949697,-63.696720,-0.193643,0.000000
1.560000,0.011169,-63.696720,-0.007903,-0.007672,-0.194874,0.049684,0.002531,-1.948743,-63.696720,-0.193469,0.000000
1.570000,0.011543,-63.652241,-0.007903,-0.007667,-0.194744,0.051347,0.002616,-1.947442,-63.652241,-0.193313,0.000000
1.580000,0.011543,-63.741203,-0.007899,-0.007661,-0.194597,0.051347,0.002616,-1.945968,-63.741203,-0.193140,0.000000
1.590000,0.013405,-63.652241,-0.007894,-0.007655,-0.194432,0.059628,0.003038,-1.944320,-63.652241,-0.192966,0.000000
1.600000,0.017128,-63.652241,-0.007890,-0.007646,-0.194215,0.076189,0.003881,-1.942152,-63.652241,-0.192810,0.000000
1.610000,0.015640,-63.696720,-0.007873,-0.007637,-0.193981,0.069571,0.003544,-1.939811,-63.696720,-0.192637,0.000000
1.620000,0.026070,-63.696720,-0.007847,-0.007627,-0.193730,0.115964,0.005907,-1.937296,-63.696720,-0.192481,0.000000
1.630000,0.025322,-63.741203,-0.007856,-0.007619,-0.193521,0.112638,0.005738,-1.935214,-63.741203,-0.192307,0.000000
1.640000,0.014526,-63.652241,-0.007838,-0.007612,-0.193348,0.064617,0.003292,-1.933480,-63.652241,-0.192134,0.000000
1.650000,0.015266,-63.741203,-0.007834,-0.007605,-0.193166,0.067908,0.003459,-1.931659,-63.741203,-0.191978,0.000000
1.660000,0.018990,-63.652241,-0.007843,-0.007597,-0.192966,0.084470,0.004303,-1.929664,-63.652241,-0.191804,0.000000
1.670000,0.018623,-63.696720,-0.007812,-0.007589,-0.192750,0.082841,0.004220,-1.927496,-63.696720,-0.191648,0.000000
1.680000,0.014893,-63.785683,-0.007804,-0.007582,-0.192576,0.066245,0.003375,-1.925761,-63.785683,-0.191475,0.000000
1.690000,0.016388,-63.607761,-0.007812,-0.007576,-0.192429,0.072897,0.003714,-1.924287,-63.607761,-0.191301,0.000000
1.700000,-0.002609,-63.696720,-0.007791,-0.007570,-0.192273,-0.011607,-0.000591,-1.922726,-63.696720,-0.191145,0.000000
1.710000,-0.013779,-63.696720,-0.007800,-0.007563,-0.192099,-0.061291,-0.003122,-1.920992,-63.696720,-0.190972,0.000000
1.720000,-0.009308,-63.696720,-0.007791,-0.007556,-0.191934,-0.041403,-0.002109,-1.919344,-63.696720,-0.190816,0.000000
1.730000,-0.008934,-63.741203,-0.007782,-0.007552,-0.191813,-0.039741,-0.002024,-1.918130,-63.741203,-0.190642,0.000000
1.740000,-0.004837,-63.652241,-0.007778,-0.007548,-0.191726,-0.021516,-0.001096,-1.917263,-63.652241,-0.190469,0.000000
1.750000,-0.018242,-63.741203,-0.007761,-0.007544,-0.191614,-0.081144,-0.004134,-1.916135,-63.741203,-0.190313,0.000000
1.760000,-0.014893,-63.696720,-0.007778,-0.007538,-0.191466,-0.066245,-0.003375,-1.914661,-63.696720,-0.190139,0.000000
1.770000,-0.005959,-63.696720,-0.007761,-0.007532,-0.191319,-0.026505,-0.001350,-1.913187,-63.696720,-0.189966,0.000000
1.780000,0.002609,-63.696720,-0.007752,-0.007527,-0.191180,0.011607,0.000591,-1.911799,-63.696720,-0.189810,0.000000
1.790000,0.016388,-63.696720,-0.007752,-0.007519,-0.190980,0.072897,0.003714,-1.909805,-63.696720,-0.189636,0.000000
1.800000,0.009308,-63.696720,-0.007743,-0.007510,-0.190755,0.041403,0.002109,-1.907550,-63.696720,-0.189480,0.000000
1.810000,0.009682,-63.741203,-0.007722,-0.007502,-0.190538,0.043066,0.002194,-1.905382,-63.741203,-0.189307,0.000000
1.820000,0.030533,-63.741203,-0.007726,-0.007495,-0.190365,0.135817,0.006919,-1.903647,-63.741203,-0.189133,0.000000
1.830000,0.014526,-63.741203,-0.007713,-0.007488,-0.190191,0.064617,0.003292,-1.901913,-63.741203,-0.188977,0.000000
1.840000,0.002983,-63.696720,-0.007709,-0.007481,-0.190026,0.013269,0.000676,-1.900265,-63.696720,-0.188804,0.000000
1.850000,0.002983,-63.785683,-0.007696,-0.007475,-0.189853,0.013269,0.000676,-1.898530,-63.785683,-0.188648,0.000000
1.860000,0.006332,-63.652241,-0.007692,-0.007467,-0.189662,0.028168,0.001435,-1.896623,-63.652241,-0.188474,0.000000
1.870000,0.009682,-63.696720,-0.007692,-0.007459,-0.189463,0.043066,0.002194,-1.894628,-63.696720,-0.188301,0.000000
1.880000,0.012291,-63.696720,-0.007679,-0.007451,-0.189246,0.054673,0.002785,-1.892460,-63.696720,-0.188145,0.000000
1.890000,-0.016014,-63.741203,-0.007670,-0.007442,-0.189038,-0.071234,-0.003629,-1.890379,-63.741203,-0.187971,0.000000
1.900000,-0.036491,-63.785683,-0.007657,-0.007435,-0.188847,-0.162322,-0.008269,-1.888471,-63.785683,-0.187815,0.000000
1.910000,-0.040588,-63.696720,-0.007666,-0.007429,-0.188691,-0.180546,-0.009197,-1.886910,-63.696720,-0.187642,0.000000
