Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.630000,-0.015640,-459.087891,-0.008532,-0.003756,-0.095412,-0.069571,-0.003544,-0.954119,-459.087891,-0.094571,0.000000
0.640000,-0.017128,-459.176849,-0.008550,-0.003753,-0.095326,-0.076189,-0.003881,-0.953256,-459.176849,-0.094415,0.000000
0.650000,-0.016014,-459.132385,-0.008554,-0.003751,-0.095265,-0.071234,-0.003629,-0.952650,-459.132385,-0.094242,0.000000
0.660000,-0.011169,-459.132385,-0.008584,-0.003746,-0.095161,-0.049684,-0.002531,-0.951606,-459.132385,-0.094086,0.000000
0.670000,-0.000374,-459.132385,-0.008558,-0.003741,-0.095013,-0.001663,-0.000085,-0.950130,-459.132385,-0.093912,0.000000
0.680000,0.010796,-459.132385,-0.008545,-0.003734,-0.094849,0.048021,0.002446,-0.948487,-459.132385,-0.093738,0.000000
0.690000,0.001862,-459.132385,-0.008554,-0.003727,-0.094675,0.008281,0.000422,-0.946754,-459.132385,-0.093582,0.000000
0.700000,-0.000374,-459.043427,-0.008537,-0.003720,-0.094485,-0.001663,-0.000085,-0.944846,-459.043427,-0.093409,0.000000
0.710000,-0.000374,-459.176849,-0.008545,-0.003712,-0.094276,-0.001663,-0.000085,-0.942764,-459.176849,-0.093253,0.000000
0.720000,-0.002983,-459.132385,-0.008567,-0.003704,-0.094086,-0.013269,-0.000676,-0.940857,-459.132385,-0.093080,0.000000
0.730000,-0.013031,-459.132385,-0.008563,-0.003697,-0.093912,-0.057965,-0.002953,-0.939123,-459.132385,-0.092906,0.000000
0.740000,-0.015266,-459.132385,-0.008528,-0.003691,-0.093747,-0.067908,-0.003459,-0.937473,-459.132385,-0.092750,0.000000
0.750000,-0.014153,-459.132385,-0.008507,-0.003685,-0.093600,-0.062954,-0.003207,-0.935997,-459.132385,-0.092576,0.000000
0.760000,-0.039848,-459.176849,-0.008511,-0.003680,-0.093469,-0.177254,-0.009030,-0.934695,-459.176849,-0.092420,0.000000
0.770000,-0.042450,-459.087891,-0.008498,-0.003674,-0.093331,-0.188827,-0.009619,-0.933310,-459.087891,-0.092247,0.000000
0.780000,-0.030907,-459.176849,-0.008502,-0.003668,-0.093166,-0.137480,-0.007004,-0.931659,-459.176849,-0.092074,0.000000
0.790000,-0.036491,-459.221344,-0.008489,-0.003661,-0.092993,-0.162322,-0.008269,-0.929926,-459.221344,-0.091918,0.000000
